英文名,movie_id,电影名称,贴图,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,又名,IMDb链接,片长,年份,评分,评价人数,短评数,影评数,简介,链接
Aquaman,30145655,乐高DC超级英雄：亚特兰蒂斯之怒 Lego DC Comics Super Heroes: Aquaman - Rage of Atlantis,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2529291650.webp,马特·皮特斯,詹姆斯·克里格 / 杰瑞米·亚当斯 / 保罗·诺里斯 / 马文·沃夫曼 / 乔治·佩雷斯 / 威廉·马斯顿 / Roger Slifer / 基思·吉芬,迪·布拉雷·贝克尔 / 特罗伊·贝克 / 格蕾·德丽斯勒 / 诺兰·诺斯 / 卡里·佩顿 / 艾莉森·斯通勒 / 特雷弗·德瓦 / 斯科特·门维尔 / 乔纳森·亚当斯 / 弗雷德·塔特西奥 / 艾瑞克·鲍扎 / 苏珊·爱森伯格,动画 / 冒险,美国, 英语,2018-07-31(美国), 乐高DC超级英雄：海王 — 亚特兰蒂斯之战 / Lego DC Super Heroes: Aquaman: Rage of Atlantis,https://www.imdb.com/title/tt8457394,77分钟,2018,6.4,1840,495,3,　　DC最新超级英雄海王动画电影，讲述红灯老大入侵亚特兰蒂斯，海王必须重新夺回王位，为此，海王集结正义联盟，与蝙蝠侠、超人、神奇女侠，以及联盟新成员绿灯侠一起抵御强敌，重新成为七大洋的统领者。,https://movie.douban.com/subject/30145655/
Aquaman,30455612,海沟族 The Trench,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2547688550.webp,诺亚·加德纳,,,奇幻,美国, 英语,, Aquaman Spinoff,https://www.imdb.com/title/tt9771196,,2021,,,,0,　　华纳正在开发《海王》衍生电影《海沟族》！华纳已请来诺亚·加德纳和艾登·菲兹杰拉德一起为衍生电影写剧本，温子仁和彼得·萨夫兰将担任制片，《海沟族》的故事发生在海沟王国，不会出现《海王》中的主演，将会是一部成本规模较小的恐怖片。,https://movie.douban.com/subject/30455612/
Aquaman,2973495,正义联盟之新的边际 Justice League: The New Frontier,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1819596279.webp,DaveBullock,Stan Berkowitz,Brooke Shields	 ... 	Carol Ferris (voice) / Alan Ritchson	 ... 	Aquaman (voice) / Lex Lang	 ... 	Rick Flag / Lucy Lawless	 ... 	Wonder Woman (voice) / Phil Morris	 ... 	King Faraday (voice) / Kyle MacLachlan	 ... 	Clark Kent / Superman (voice) / Miguel Ferrer	 ... 	J'onn J'onzz / Martian Manhunter (voice),动作 / 科幻 / 动画 / 奇幻 / 冒险,美国, 葡萄牙语 / 英语,2008-02-26, 超人联盟之惑星新战线,https://www.imdb.com/title/tt0902272,75 分钟,2008,6.5,1885,422,3,"　　TheoriginsoftheJusticeLeagueareexplainedasDetectiveJohnJonesandBatmantrytodiscoverwhatthe'Centre'is,SupermanandWonderWomanaresoldiersfortheUnitedStatesArmy,FlashistryingtoliveinaworldwerespecialagentKingFaradayishuntinghimandHalJordanhasbeenselectedtogowithTaskForceXtoMars.",https://movie.douban.com/subject/2973495/
Bohemian Rhapsody,5300054,波西米亚狂想曲 Bohemian Rhapsody,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549558913.webp,布莱恩·辛格,安东尼·麦卡滕 / 皮特·摩根,拉米·马雷克 / 本·哈迪 / 约瑟夫·梅泽罗 / 格威利姆·李 / 艾伦·里奇 / 露西·宝通 / 艾丹·吉伦 / 汤姆·霍兰德 / 麦克·梅尔斯 / 阿隆·麦克卡斯克 / 梅内卡·达斯 / 迪基·博 / 蒂姆· 普莱斯特 / 杰克·罗思 / 马克斯·班内特 / 基兰·哈德卡斯托 / 罗斯·格林 / 布鲁斯·麦克金伦 / 米歇尔·邓肯 / 马特·格林伍德 / 罗茜·本杰明 / 约翰·奥特曼 / 詹姆斯·华莱士 / 文森特·阿德里安 / 拉斯科·阿特金斯 / 乔纳森·奇塔姆 / 迈克尔·科布 / 耶稣·加洛 / 亚当·兰伯特 / 豪尔赫·莱昂·马丁内斯 / 杰森· 莱恩斯 / 伊斯雷尔·鲁兹,剧情 / 同性 / 音乐 / 传记,英国, 英语,2019-03-22(中国大陆) / 2018-11-02(美国), 波希米亚狂想曲：摇滚传说(港) / 波希米亚狂想曲(台),https://www.imdb.com/title/tt1727824,135分钟,2018,8.7,409296,121438,1533,　　本片是对皇后乐队、传奇主唱弗雷迪·莫库里以及他们音乐的致敬盛宴，这是一段充满爱、痛苦、接纳和音乐的旅程。　　弗雷迪·莫库里（拉米·马雷克饰）曾是希思罗机场的一名普通搬运工，对音乐满腔热血的他，与布莱恩·梅（格威利姆·李饰）、罗杰·泰勒（本·哈迪饰）、约翰·迪肯（约瑟夫·梅泽罗饰）组成皇后乐队。这个殿堂级乐队的从无到有，从疏离到重聚，从低谷到巅峰，仿佛就是弗雷迪一生的缩影。在最后的日子里，弗雷迪做了生命中最重要的决定——在音乐史上最伟大的“拯救生命”大型摇滚乐演唱会上，将所有热血付诸于歌声。,https://movie.douban.com/subject/5300054/
Bohemian Rhapsody,26390870,波希米亚狂想曲的故事 The Story of Bohemian Rhapsody,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2244239609.webp,CarlJohnston,Richard E. Grant,Richard E. Grant,纪录片 / 历史,英国, 英语,,,https://www.imdb.com/title/tt0438465,,2004,,,3,1,　　ThestorybehindtheepicQueensingle.,https://movie.douban.com/subject/26390870/
Venom,3168101,毒液：致命守护者 Venom,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537158013.webp,鲁本·弗雷斯彻,杰夫·皮克纳 / 斯科特·罗森伯格 / 凯莉·马塞尔 / 托德·麦克法兰 / 大卫·米其林,汤姆·哈迪 / 米歇尔·威廉姆斯 / 里兹·阿迈德 / 斯科特·黑兹 / 里德·斯科特 / 珍妮·斯蕾特 / 梅洛拉·沃尔特斯 / 伍迪·哈里森 / 佩吉·陆 / 马尔科姆·C·默里 / 索佩·阿卢科 / 韦恩·佩雷 / 米歇尔·李 / 库尔特·岳 / 克里斯·奥哈拉 / 埃米里奥·瑞弗拉 / 阿里亚当娜·约瑟夫 / 袁之正 / 朴云龙 / 麦克·勃兰特 / 尼克·图恩 / 山姆·麦地那 / 迪塞尔·马德金斯 / 简·麦克尼尔 / 维克托·麦凯 / 马丁·巴特斯·布拉德福德 / 布兰顿·莫拉莱斯 / 马修·康威尔 / 斯坦·李 / 韦德·威廉姆斯 / 约瑟夫·阿梅 / 威廉·W·巴伯 / 玛塞拉·布拉吉奥 / 卡特·伯奇 / 克里斯蒂安·康佛瑞 / 詹姆斯·富尔特斯 / 丹妮拉·加斯基 / 约翰·盖蒂尔 / 艾米丽塔·T·冈萨雷斯 / 杰克·汉森 / 安东尼·B·哈里斯 / 卡茜·亨德利 / 罗恩·彼得·琼斯 / 霍梅洛·洛佩兹 / 万恩·姆约维奇,动作 / 科幻 / 惊悚,美国, 英语 / 汉语普通话,2018-11-09(中国大陆) / 2018-10-05(美国), 毒魔(港) / 猛毒(台) / 毒液,https://www.imdb.com/title/tt1270797,112分钟,2018,7.2,663399,170898,1543,　　艾迪（汤姆·哈迪TomHardy饰）是一位深受观众喜爱的新闻记者，和女友安妮（米歇尔·威廉姆斯MichelleWilliams饰）相恋多年，彼此之间感情十分要好。安妮是一名律师，接手了生命基金会的案件，在女友的邮箱里，艾迪发现了基金会老板德雷克（里兹·阿迈德RizAhmed饰）不为人知的秘密。为此，艾迪不仅丢了工作，女友也离他而去。　　之后，生命基金会的朵拉博士（珍妮·斯蕾特JennySlate饰）找到了艾迪，希望艾迪能够帮助她阻止德雷克疯狂的罪行。在生命基金会的实验室里，艾迪发现了德雷克进行人体实验的证据，并且在误打误撞之中被外星生命体毒液附身。回到家后，艾迪和毒液之间形成了共生关系，他们要应对的是德雷克派出的一波又一波杀手。,https://movie.douban.com/subject/3168101/
Venom,1459102,死水 Venom,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2507904371.webp,吉姆·格莱斯皮,Flint Dille,乔纳森·杰克逊 / 艾格尼丝·布鲁根 / 梅根·古德 / 马索·曼恩 / 碧悠·菲利浦斯 / 斯塔西·达维斯 / 马库斯·里尔·布朗,恐怖,美国, 英语,2005-09-16, 恶魔之水,https://www.imdb.com/title/tt0428251,90分钟,2005,5.0,965,198,5,　　故事发生在美国路易斯安那州，一场意外的交通事故导致了司机雷（RickCramer饰）和艾米（DeborahCalloway-Duke饰）的死亡，作为唯一的目击者，年轻女子艾登（艾格尼丝·布鲁根AgnesBruckner饰）目睹了事件的来龙去脉。然而，惨剧并没有就此而划上休止符，之后，雷的尸体无故失踪，一连串令人匪夷所思的事件接连在艾登的身边发生了。　　艾登和朋友们开始发掘事件的真相，他们找到了艾米的孙女，才知道艾米是一名精通魔法的女祭司，她将恶灵封印在了皮箱中，而皮箱则在车祸中被打开了。就这样，恶灵附在了死去的雷身上，愤怒又邪恶的它重返人间只有一个目的，那就是大开杀戒，屠戮众生。,https://movie.douban.com/subject/1459102/
Venom,1295789,魔鬼访客 Venom,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2569457020.webp,皮尔斯·哈格德,Alan Scholefield / Robert Carrington,克劳斯·金斯基 / 奥列佛·里德 / 尼科尔·威廉森,惊悚 / 恐怖,英国, 英语,1981-11-28(日本) / 1982-01-19(英国), 心惊胆跳廿小时 / 心惊胆跳二十小时,https://www.imdb.com/title/tt0084854,93分钟,1981,,,9,0,,https://movie.douban.com/subject/1295789/
Venom,25790873,致命毒液 Venom,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2162478443.webp,GaryBreslin,Joan Canning Boris,Jessica Morris / Oliviah Crawford / Roberto 'Sanz' Sanchez / Israel Sáez de Miguel,惊悚 / 犯罪,美国, 英语,2011-07-15,,https://www.imdb.com/title/tt1931601,80分钟,2011,,,3,0,　　《致命毒液》讲述了一对母女在旅途中碾死了一只毒蛇，此后遭到蛇群的报复，以及遇到不怀好意的男人。,https://movie.douban.com/subject/25790873/
Venom,30382416,毒液2：屠杀开始 Venom: Let There Be Carnage,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2588679203.webp,安迪·瑟金斯,凯莉·马塞尔,汤姆·哈迪 / 米歇尔·威廉姆斯 / 伍迪·哈里森 / 娜奥米·哈里斯 / 斯蒂芬·格拉汉姆 / 肖恩·德兰尼 / 安珀·西耶娜 / 里德·斯科特 / 劳伦斯·斯佩尔曼 / 佩吉·陆 / 艾蒂安·维克 / 威廉·W·巴伯 / 埃尔文·费利西达 / Alfredo Tavares / Otis Winston / Mel Powell,动作 / 科幻 / 惊悚 / 恐怖,美国, 英语,2021-06-25(美国), 毒液2 / 毒液：屠杀开始 / 毒液：放纵屠杀 / Venom 2,https://www.imdb.com/title/tt7097896,,2021,,,,1,　　据悉，索尼已将《毒液》续集提上日程。《毒液》凭借1亿美元的投资目前拿到6.77亿美元全球票房，最终甚至可能摸高到8亿美元，拿到的利润会超过索尼之前所有的蜘蛛侠电影。虽然影片媒体口碑一般，但观众似乎很认可。接下来的《毒液》续集除了要展现伍迪·哈里森扮演的屠杀，如何将汤姆·赫兰德扮演的蜘蛛侠融入进来。目前这版的彼得·帕克还是高中生，算是索尼和MCU合作的产物，他和汤姆·哈迪扮演的埃迪同处在一个宇宙、一个时间线上吗？,https://movie.douban.com/subject/30382416/
Venom,34797431,乐高蜘蛛侠：缠人的毒液 Lego Marvel Spider-Man: Vexed by Venom,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2566724414.webp,AndrewDuncan,Eugene Son,罗比·戴蒙德 / 本·普罗斯基 / 乔什·基顿 / Tara Strong / Jennifer Hale / 劳拉·贝莉,动作 / 动画 / 短片,美国, 英语,2019-09-03(美国),,https://www.imdb.com/title/tt10755644,23分钟,2019,6.4,170,53,0,　　绿魔和毒液使科技盗窃达历史新高，我们的好邻居蜘蛛侠将与“幽灵蜘蛛”格温·斯泰西合作，阻止他们的邪恶计谋摧毁纽约市。蜘蛛侠与幽灵蜘蛛侠联手对抗毒液与绿魔！,https://movie.douban.com/subject/34797431/
Venom,35087675,毒液3 Venom 3,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,,,,科幻,美国, 英语,,,,,2024,,,,0,　　索尼漫威宇宙SPUMC公开十五部影片之一,https://movie.douban.com/subject/35087675/
Mission: Impossible - Fallout,26336252,碟中谍6：全面瓦解 Mission: Impossible - Fallout,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2529365085.webp,克里斯托弗·麦奎里,克里斯托弗·麦奎里 / 布鲁斯·盖勒,汤姆·克鲁斯 / 亨利·卡维尔 / 文·瑞姆斯 / 西蒙·佩吉 / 丽贝卡·弗格森 / 西恩·哈里斯 / 安吉拉·贝塞特 / 凡妮莎·柯比 / 米歇尔·莫纳汉 / 韦斯·本特利 / 费雷德里克·施密特 / 亚历克·鲍德温 / 杨亮 / 克里斯托弗·约纳尔 / 沃尔夫·布利策 / 拉斐尔·琼勒 / 安德鲁·卡扎纳夫·平 / 克里斯多夫·德·舒瓦西 / 拉裴尔·德普雷 / 让·巴普蒂斯特·菲永 / 马克斯·盖勒 / 奥利维尔·体班德 / 亚历山大·普尔 / 阿利克斯·贝纳泽什 / 乔伊·安沙 / 维利贝·托皮奇 / 格雷厄姆·福克斯 / 卡斯珀·菲利普森 / 菲恩·乔利 / 鲁斯·贝恩 / 奈杰尔·艾伦,动作 / 惊悚 / 冒险,美国, 英语 / 法语,2018-08-31(中国大陆) / 2018-07-27(美国), 碟中谍6 / 职业特工队：叛逆之谜(港) / 不可能的任务：全面瓦解(台) / Mission: Impossible 6 / MI6,https://www.imdb.com/title/tt4912910,147分钟,2018,8.1,437150,111458,969,　　伊森·亨特（汤姆·克鲁斯饰）和队友们接到了追回三个大杀伤性核武器的任务。眼见任务马上就能完成，但为了挽救其中一位队友卢瑟（文·瑞姆斯饰）的生命，三个核武器被人趁机带走。中情局负责人斯隆女士（安吉拉·贝塞特饰）调来她手下的得意猛将沃克（亨利·卡维尔饰），让他盯着伊森·亨特完成追回核武器的任务。期间，女特工伊尔莎（丽贝卡·弗格森饰）突然出现，伊森·亨特发现，他要面对的并不只是恐怖分子，还有潜藏在政府部门的内鬼。,https://movie.douban.com/subject/26336252/
Mission: Impossible - Fallout,3068206,碟中谍4 Mission: Impossible - Ghost Protocol,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1382432968.webp,布拉德·伯德,布鲁斯·盖勒 / 乔什·阿佩尔鲍姆 / 安德烈·内梅克 / 斯蒂文·泽里安 / 大卫·凯普,汤姆·克鲁斯 / 杰瑞米·雷纳 / 西蒙·佩吉 / 宝拉·巴顿 / 蕾雅·赛杜 / 迈克尔·恩奎斯特 / 弗拉基米尔·马什科夫 / 萨穆里·埃德尔曼 / 伊万·舍甫多夫 / 亚尼·卡普 / 乔什·哈洛威 / 帕维尔·克里兹 / 米拉吉·格尔比克 / 伊利亚·沃里克 / 戈兰·纳沃耶克 / 拉迪斯拉夫·伯兰 / Tomás Valík / 兰迪·霍尔 / 维塔利·克拉夫琴科 / 麦克·多普德 / 马丁·哈伯 / Ivo Novák / Marek Dobes / 克劳迪娅·瓦西科娃 / 布莱恩·卡斯佩 / 佩特拉·卢斯提戈瓦 / 艾普尔·斯图瓦特 / 安德雷斯·魏斯涅夫斯基 / 迪米特里·柴波维特斯基 / 道恩·楚拜 / 凯斯·达拉斯 / Tammy Hui / 大卫·斯图尔特 / Sabrina Morris / 杰西卡·贝尔金 / 斯蒂芬·罗波 / 米歇尔·莫纳汉 / 阿里·奥洛米 / 文·瑞姆斯 / 米哈利·绍鲍多什 / 汤姆·威尔金森,动作 / 惊悚 / 冒险,美国, 英语 / 俄语 / 法语 / 阿拉伯语 / 瑞典语,2012-01-28(中国大陆) / 2011-12-21(美国), 职业特工队：鬼影约章(港) / 不可能的任务：鬼影行动(台) / 不可能的任务4 / 职业特工队4 / 碟中谍：幽灵协议 / Mission: Impossible 4 / M: I 4,https://www.imdb.com/title/tt1229238,133分钟,2011,8.3,351749,80511,788,　　特工汉纳威（乔什·哈洛威JoshHolloway饰）执行任务时遇害，核机密文件被女杀手莫伦（蕾雅·赛杜LéaSeydoux饰）截获。为了找回文件，特工班吉（西蒙·佩吉SimonPegg饰）和特工简（宝拉·巴顿PaulaPatton饰）从俄罗斯监狱救出了伊桑·亨特（汤姆·克鲁斯TomCruise饰）。他们接受的幽灵协议任务便是从克林姆林宫盗取核军事密码。然而，当他们接近目标时，却发现被恐怖分子亨德里克斯（迈克尔·恩奎斯特MichaelNyqvist饰）捷足先登，抢走了核军事密码。在爆炸中，亨特受困医院，遭俄特工的追捕，幸好他身手矫捷，才化险为夷。不过，亨特的上司也在混乱中丧生，只剩下其助手布兰德（杰瑞米·雷纳JeremyRenner饰）与亨特死里逃生，加上班吉和简，逼上绝境的四人开始了最后一搏，从迪拜到印度，他...(展开全部),https://movie.douban.com/subject/3068206/
Mission: Impossible - Fallout,10727641,碟中谍5：神秘国度 Mission: Impossible - Rogue Nation,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2263582212.webp,克里斯托弗·麦奎里,克里斯托弗·麦奎里 / 德鲁·皮尔斯 / 布鲁斯·盖勒,汤姆·克鲁斯 / 杰瑞米·雷纳 / 丽贝卡·弗格森 / 西蒙·佩吉 / 文·瑞姆斯 / 西恩·哈里斯 / 西蒙·迈克伯尼 / 汤姆·霍兰德 / 延斯·赫尔腾 / 亚历克·鲍德温 / 张静初 / 马特罗·鲁菲诺 / 费尔南多·阿巴迪 / 亚历克·乌特戈夫 / 赫敏·科菲尔德 / 奈吉尔·巴伯 / William Roberts / 巴纳巴斯·雷蒂 / 罗伯特‧马瑟 / 沃尔夫冈·施特格曼 / 阿美莉嘉·奥利沃 / 斯特拉·斯托克尔 / 劳伦斯·鲁波 / 沃尔夫冈·塞尔尼 / 鲁珀特·威克姆 / 彼得·斯塔克 / 雷切尔·汉德肖 / 肖恩·克罗宁 / 亚森·阿图 / 明格斯·约翰斯顿 / 奥赛·伊克希尔 / 奈杰尔·艾伦 / Femi Ogunbanjo / Thomas Anton / 拉斯科·阿特金斯 / 查尔斯·巴巴洛拉 / 理查德·班克斯 /  劳拉·伯纳德斯基 / 埃里克·可可 / 贝恩·科拉科,动作 / 惊悚 / 冒险,美国, 英语 / 瑞典语 / 德语,2015-09-08(中国大陆) / 2015-07-31(美国), 碟中谍5 / 职业特工队：叛逆帝国(港) / 不可能的任务：失控国度(台) / 碟中谍：失控国度 / Mission: Impossible 5 / M:i 5,https://www.imdb.com/title/tt2381249,131分钟,2015,7.8,271499,56244,439,　　资深特工伊森·亨特（汤姆·克鲁斯TomCruise饰）也有百密一疏时刻，他在接收最新任务时遭到神秘组织“辛迪加”的暗算落入对方手中。辛迪加是一支由全球各地前特工组成的秘密组织，此前一直被CIA视为空穴来风。在对方成员伊莎·福斯特（丽贝卡·弗格森RebeccaFerguson饰）的帮助下，伊森逃出生天，并及时向威廉•布莱德（杰瑞米·雷纳JeremyRenner饰）汇报了辛迪加确切存在的消息。然而此时布莱德的日子并不好过，他负责的IMF机构因俄罗斯核弹头等事件遭到CIA指控并责令解散。在得知该组织密谋刺杀奥地利总统时，伊森联系上了老搭档班吉·邓恩（西蒙·佩吉SimonPegg饰）展开行动，并于谜样女郎伊莎再度相会。　　接下来的一连串事件中，辛迪加的真面目逐渐揭开，而他们也终于显露出真实的目的……,https://movie.douban.com/subject/10727641/
